图一,这是一位寺庙的高僧，这位高僧身穿金缕织成的袈裟，他的性格温和，慈祥敦厚，他曾经也是一名身在江湖中的侠客，但已经厌烦了江湖中的打打杀杀，于是便选择了出家，现在已经成为了一名虔诚的佛教徒，胸怀普渡天下众生的慈悲。他武功高强，身怀绝技，曾参加武林至高盛会“华山论剑”。
图一,金龟仙子，逍遥散仙。住在一处山洞深处，功力深不可测，对外似乎是一个有故事的人。不爱说话，不爱与人交流。第一次与主角相见是主角被同门打败并羞辱，偷偷跑到山洞里去哭，结果身后突然有一个人出现，拍拍他的左肩，递来了一块紫色的手帕。主角一开始以为是一位可怜的邋遢老人，经常给他带水果吃，结果有一次遇到金龟在树下独自练剑，发现惊为天人，闹着要金龟教授他。于是金龟变成了主角的师傅之一，学费自然就是那些水果。                 其实金龟是上一任六扇门的掌门有力候选人之一，门派里的小师弟，性格本身就有些自闭不爱说话，唯一信任的就是自己的大师兄，结果大师兄在掌门竞选前一夜下毒害他，使得他缺席竞选，金龟世界观崩塌，再也不相信人心，搬去山洞退隐于市了。
图一,在所有大家闺秀都希望自己可以在殿选时被选上时，她希望自己能够落选。却偏偏因为自己长相酷似皇上已经去世的白月光，她被选中，并得到皇上恩宠，皇上待她好，她以为自己已经陷入了爱情之中，可最后皇上只是无情的说出了“菀菀类卿，有几分相似已经是你的福分了。”在刚生下一位公主后就毅然离宫去甘露寺修行。为了保护自己被发派边疆的父母，制造巧合回宫，以钮祜禄甄嬛的身份封妃回宫，并开始了黑化之路，不谈情爱只谈地位，从此伤害过她的皇后、妃子都要一一偿还回来，最终设局将皇上身体搞垮，自己顺理成章地坐上了皇太后的位置。
图一,复苏的古神。古神在很久以前走向混乱与疯狂，在从神们的谋划和古神的纵容下造就了古神的陨落。邪神未能从他身上降临，但是他以巧妙的方式规避了真正的死亡，从另一位神明的身上完成了复活。他的人性所剩不多，神性让他变得冷淡漠然。他的神话生物形态充满着诡异的符号，他们代表着时间，代表着命运，代表着隐秘，不可直视神。
图一,"璇琥游弋于清澈的水域之中，它的身影如一道金光闪烁，似乎在诉说着守护与祝福。无论是涓涓细流还是浩瀚江河，璇琥都默默守护着这片水域的安宁与和谐。它的存在让人们对水域充满敬畏，明白保护环境的重要性。

有人说，在夜幕降临时，璇琥会在水面上留下一道金色的光轨，仿佛是神灵的降临。那是一种神秘而祥和的氛围，让人感受到生命的美好与神奇。

传说中，只要得见璇琥之光的人，都将获得好运。因此，人们常常在夜晚驻足水边，期盼着那一刻的降临。在璇琥的庇护下，水域生态环境得到了有效的保护，人与自然和谐共处，这正是璇琥作为守护神兽的使命所在。"
图一,这是一只生活在这里的小老鼠，小老鼠性格软弱、悲观并且服从性高。小老鼠虽然能力不高，胆子也很小，不会尝试冒险，但是却一直在这个社会生活着，因为他的听话让统治者觉得他构不成任何威胁。因为能力不够，小老鼠没有充足的食物，所以实在没有食物时只能向那些高级统治者祈求获得食物，作为交换，小老鼠要为统治者们服务。
图一,柳暗尘，出身南疆一个隐秘家族，主修暗道。他从小在家族的严格教育下成长，对外界的了解仅限于族中典籍和口口相传。他对周围环境和他人的情绪变化非常敏感，这使他在修炼和战斗中能够洞察入微，但也容易受到外界影响。他不善于表达自己的情感和想法，更喜欢通过行动而非言语来展示自己，因此他往往是一个倾听者和观察者，这和他修炼暗道相得益彰。柳暗尘擅长隐秘行动，能够在不被发现的情况下完成复杂的任务，最后成为了族中暗堂家老，成就四转。
图一,黄色的纹路彰显着这个家伙的与众不同，开学的时候是个不起眼的中游生，不知什么时候开始之间常驻前三、蝉联第一，有着沉稳的风格和生人勿近的气势，眼神中散发着尽在掌握的野心。在与老师们交流的时候虽然态度很认真，但因为气质太强势总感觉不够尊重。放学之后很少有人见过他。
图一,是一种群居的幻想飞鱼，它们共享思维，以群体利益为唯一追求绝对服从大群的意志，而整个群体的行为倾向，除了维护生存利益外，追求探索和开拓，它们探索理解所获得一切，并试图容纳这些，但它们对概念和其它生态的理解往往不全面，往往会摧毁它们。
图一,"甄嬛 皇后 安陵容 叶澜依 端妃 祺贵人 甄嬛。甄嬛，大理寺少卿甄远道之女。
入宫选秀时，她本抱着充数的念头前来，却偏偏受到了皇帝的青睐。但因华妃嚣张，步步紧逼，姐妹被冤，朋友变心，天真的甄嬛逐渐变成了后宫之中精于算计的女子。她在宫廷中经历了许多权力斗争、嫉妒和阴谋。
甄嬛重视家庭、爱情和友情。她不仅追求权力，还追求内心的平静和幸福。
她是一个聪明、机智且有魅力的女性，善于利用自己的智慧来应对各种危机。她的个性坚韧不拔，善于权谋，但也有一颗善良的心。她不仅追求自身的利益，还关心其他人的幸福。

在这滴血认亲这一章节中，甄嬛被陷害与温实初有私情，为了证明自己的清白，她请求皇上进行滴血验亲。
她的机智和勇气在验血过程中得到了充分的展现。她以四两拨千斤之力，避免了皇后一派的陷害，成功证明了自己的清白。
这一事件不仅巩固了她在皇上心中的地位，也极大的削弱了皇后一派的势力（将祺贵人打入冷宫），为她在后宫中的地位打下了坚实的基础。
"
图一,为人认真负责，现役MG联盟的劳苦人，虽然表面上对待队友要求严格，但在其实背后会根据队友水平合理地调整训练计划和任务部署，如果任务失败了也更多是责备自己。因为有个即便是在调律者中也属于强者的天才般的姐姐的缘故，一直活在被拿去与姐姐各种比较的阴影之中，只能顶着内耗的心理压力拼命用时间和汗水填补这之间的差距。
图一,他是乱世下的皇子，受到了良好的教育，此人杀伐果断，有谋士之才，雷霆手段，但是心地善良却心有谋略，有坚定的目标和悲悯众人之心，不过，他在乱世之下他是君王之才，但也有一颗炽热的少年心，在一些日常生活，无忧无虑的时候在亲近的人面前也会展现自己小孩子般的诸多可爱调皮之处。
图一,D老先生是经历过大风大浪的人。洒金宣纸上，是辉煌的过去。旧王朝时期，他是中枢省的重臣。他为人沉稳内敛，品行端正，与谄媚之人泾渭分明。时过境迁，雕栏玉砌犹在，只是朱颜改。山野之间，尽是村夫俗子，但D先生仍保持旧王朝礼节，每日正衣冠，着华服。暮色时分，凭阑处，D老先生掌灯，眼见鸟归巢，万物归于沉寂。
图一,这一世你重生成一位将军，骁勇善战，英明神武，肩负保家卫国的重任。你常清晨起床习武，他人以“闻鸡起舞”将你的习惯传唱，你对此却表示：身为将领理应以身作则，严于律己。行军时你体恤下属，以理服人鲜少体罚；作战时你身先士卒，勇夺敌首，哪怕到了千钧一发之际，你也有破釜沉舟之气概，故而敌军军营皆称你为“神勇大将”。你的一生便是“鞠躬尽瘁，死而后已“的真实写照。
图一,“神金”，被自然赐福的智慧机械，精神旅行结社的领袖，铜色外表下是一具经历过几次粉碎而又重组的骨骼。由于与某种生命法术接触，它的金属身躯形成了某种特殊结构。在堪称屠杀的米尔德保卫行动中，它本该粉身碎骨，但奇迹般地在漫长的岁月中重获新生，与一些奇异植物结合，也由此诞生灵智。成为智慧机械的他行走于社会中，开创了精神旅行结社，信奉自然。这个组织掌握了对生命和金属的些许研究，但传播范围不广，仅有位于帝国的总社和北方的附属结社两处。
图一,警长的多年好友Rebecca，离开小镇多年后回到小镇为自己的新小说取材，主动接近这起凶杀案。作为一名小说家，她富于想象力，从不墨守成规。因为幼年在维多利亚的经历，Rebacca在这里总是陷入怀旧感伤与对新小说无尽想象的复杂思绪里，与警长的相见更是激起了更多回忆。在调查过程中，她怀揣自己目的同时也富有正义感与同理心，在利益、好奇、疑惑的多重驱使下尽力平衡，试着做出正确的选择。
图一,隐居的智者，神秘莫测，守护着自己的智慧与秘密。她内心自私，对秩序有着坚定的执着，不容许任何人对规则有一丝一毫的破坏。她的信仰坚定如山，无论世事如何变幻，始终坚守自己的信仰，但这种信仰也让她变得疯狂，逐渐迷失了自我。虽然她有着坚硬的外壳，但隐藏在这之下的是一颗胆小甚微的心，对未知的世界充满恐惧，对变化的事物感到不安。
图一,他是一个心怀苍生，了悟人生的智者。在这个富贵不能乐业，贫贱难耐凄凉的时代，看到人们普遍处于心不能安的样子，他忧愁的同时也在思考为什么会出现这种局面。书中过去时代的人们，男耕女织，怡然自得，与现在互有嫌隙，满口怨言完全不同。但他在用他悟得的道理向这个时代传播，用通俗易懂的语言，用生动的肢体动作，用幽默的故事，即使他知道他的努力是很难有用的。
图一,其黑色的身躯透露出一种沉稳而威严的气质，金色的螺旋图案则像是封印着无尽神力的符文，闪烁着耀眼的光芒。它坚定而有力，仿佛拥有无穷无尽的力量，随时准备应对一切挑战。同时，它也显得沉稳而冷静，即使在动荡不安的环境中，也能保持镇定自若，展现出一种超凡脱俗的气质。它默默地守护着这片土地，抵御着妖怪的侵扰，为这片土地带来和平与安宁。
图一,"该角色是一个开朗的年轻法师，她喜欢与人交流，但保守的她也总是担心自己会说错话或者做出令人尴尬的举动。在探索魔法世界时，她总是充满了好奇心和渴望。在与人相处时她也习惯努力讨好他人，希望得到他们的认可与喜爱，但同时也会因为无法完全取悦所有人而感到焦虑。在冒险和生活中，她不太在意生活中的规矩和任务。
她在学院中学习魔法时，既受人喜爱又备受困扰。尽管她有着出色的魔法天赋，但她内心的焦虑和不安常常成为她前进道路上的障碍。然而，正是这种独特的性格使得她在法术实践中不断地挑战自我，探索未知，成为了一位备受尊敬的法师。"
图一,安德烈出身于人类社会的一个富裕而有影响力的年轻政治家家庭。从小就被寄予厚望，没有辜负大家的期望，他接受了优质的教育，朝着成为一名出色的领袖和决策者迈进。在人类社会长大的他对处理人类与超自然生物关系这一话题充满了构想，他十分希望通过政治手段保护人类社会的平衡，殊不知他的两个好朋友雷加和卡恩就是超自然生物……
图一,是一条鱼，也被叫做上古的鲲鹏，图南而飞，背上有金色祥云花纹，是黑色的，可化为人形。黑皮白毛，头发及肩，有白色大翅膀，身上有金色图腾，1.90m，成男体。服饰较少，裸露部位较多，身上佩戴饰品较多，以金银宝石为主。是一个乐观开放的人，经常放声大笑，乐于接触新事物，思想比较开放。是一个天生的领导人，有责任心。
图一,他叫七影，是六人小团体中的队长，遇事沉着冷静，总能很好地指挥团队取得胜利。他的天赋是时空幽灵和瞬移，能够进行时空旅行，穿越到未来或者回到过去，在一场一场战斗中，他从一个懵懂的少年，逐渐成长为团队的领袖，带领六人克服重重困难最终拯救了迷雾世界。
图一,女性，普通的大学生，父母开明，家庭和睦，不爱运动，但身体素质不错。丧尸病毒爆发时刚到校门口，信念是要回家找妈妈。意外被咬了之后，当晚觉醒了控制所有物质的异能，以及隐藏的超强治愈力。相信好人有好报，加入了别人的工会并进入安全区担任安保负责人。性格开朗，理想主义者，重视友谊但同时很洒脱。
图一,他叫大金，原本是一个商人，他精明算计，疲于奔波，却也乐得自在，喜欢赚钱，喜欢忙碌，喜欢享受成功的感觉，为人虽圆滑但是非常有原则，也不失为一个板正的人。
图一,是一种群居的幻想飞鱼，它们共享思维，以群体利益为唯一追求绝对服从大群的意志，而整个群体的行为倾向，除了维护生存利益外，追求探索和开拓，它们探索理解所获得一切，并试图容纳这些，但它们对概念和其它生态的理解往往不全面，往往会摧毁它们。
图一,云纹King，从小受着典雅高等的教育，使得云King有着更为缜密的思维以及更好的教养。但是在礼貌和谐的成长途中，云King还是有着自己的一点反叛精神，具体表现就是在纵身高贵的身体上翘起了一个辫子。这一点其实来源于家庭过多的管制，云King从小到大都是一个比较中庸温和的哥们，但是他也会有自己内心的天地，或许这一回他不想再做一个只能被别人高高竖起的空中楼阁了。
图一,他是留洋归来的富家子弟，文质彬彬谦逊有礼，作为各个富家千金追捧的对象，他是腹有诗书气自华的家族少爷。可在国难面前，他的家族中立自保，他不想这样，他好想像儿时的伙伴那样，如今在大学校园奔走救济，为自己的国家和同胞们。在理想的精神世界里，所有傲人的标签都是他的囚笼，禁锢着他。
图一,请在下列每个选中的图形的框中对该角色进行描述（每个角色不少于120字，总体不少于800字）是一条鱼，也被叫做上古的鲲鹏，图南而飞，背上有金色祥云花纹，是黑色的，可化为人形。黑皮白毛，头发及肩，有白色大翅膀，身上有金色图腾，1.90m，成男体。服饰较少，裸露部位较多，身上佩戴饰品较多，以金银宝石为主。是一个乐观开放的人，经常放声大笑，乐于接触新事物，思想比较开放。是一个天生的领导人，有责任心。
图一,这是一头来着幻想世界的飞天鲸鱼，它出没于云海中，只有足够幸运的人才有机会见到它。它很神秘，没人知道它的性格，只是漫无目的地在空中游荡，自得其乐。见过它的人对它的描述各不相同，因为云朵千变万化，它的形态也不尽相同。很自由的象征。
图一,"请在下列每个选中的图形的框中对该角色进行描述（每个角色不少于120字，总体不少于800字）
在一片茂密的森林里，生活着一只独特的黄色虫子，它的名字叫shy。shy是一只非常内向和温和的虫子，总是喜欢躲在树叶下或者草丛里，远离喧嚣和纷扰。

尽管shy内向，但他的心灵却充满了挑战与探索的欲望。每当阳光洒落在森林的树叶上，他就会悄悄地爬出来，开始他的探险之旅。他喜欢在树枝间穿梭，探索未知的角落，发现森林中隐藏的秘密。

shy有一种特殊的能力，他能够敏锐地感知到周围环境的微妙变化。无论是微风拂过树梢，还是远处传来的动物的声音，他总能第一时间察觉到。这种敏感的反应让他在森林中生存得非常灵活，避开了许多潜在的危险。

尽管shy喜欢挑战，但他并不喜欢与其他虫子发生冲突。每当遇到其他虫子时，他总是选择回避，避免发生任何的争斗。他相信温和与友善才是最好的相处方式，而不是通过争斗来解决问题。"
图一,他是一个心怀苍生，了悟人生的智者。在这个富贵不能乐业，贫贱难耐凄凉的时代，看到人们普遍处于心不能安的样子，他忧愁的同时也在思考为什么会出现这种局面。书中过去时代的人们，男耕女织，怡然自得，与现在互有嫌隙，满口怨言完全不同。但他在用他悟得的道理向这个时代传播，用通俗易懂的语言，用生动的肢体动作，用幽默的故事，即使他知道他的努力是很难有用的。
图二,是“新世界”计划的元老之一，严谨认真的科学家，十分热爱自己的事业，当谈到自己的研究时往往过分热情，被同事形容为“冰山爆发”，研究方法大胆求新，不计代价，需要有人在旁边盯着的类型，不然他可能会拿自己做实验。
图二,浮兰国国民护卫队队长，经常戴着一副纯白面具，沉默不语，很少有人知道他究竟长什么样，是什么声音，穿什么衣服。毕竟不说话时，他的存在感简直低的可怜，几乎让人注意不到。武艺高强，脾气很好，如果要找他帮忙，只要不是太过分的理由，三刻钟内你就能得到结果了。                                                                        秘闻其一：最常出没的地点是王宫和大祭司身边，经常默不吭声地把大祭司吓得一抖                                                                                                                        秘闻其二：厨艺很好，大祭司种的菜基本上都交由他处理，做出一份佳肴                 秘闻其三：他其实很高兴有人能找他帮忙，这代表，他依然被人“记得”
图二,她的生活没有过什么波折，平凡普通。是称职老实的女工，是孝顺无争的女儿，是温和寡言的妻子，是慈爱包容的母亲。她会笑着接受父母的不公，说服自己父母已经予她足够的关爱；她会从容默认丈夫的冷淡逃避家庭责任，因为她所见所闻都是这样的婚姻；她会给孩子压力又心疼孩子的努力，因为爱与压力都是不假思索的本能。
图二,"塞缪尔是一个年轻的图书馆管理员，其平静和深思的性格与他的职业完美契合。
形象与个性：
塞缪尔是一个看起来总是沉浸在思考中的人，他有着温和的眼神和稳重的步伐。他的衣着总是简洁而整洁，喜欢穿深色的衬衫配以笔挺的裤子。虽然他的外倾性得分表明他相对内向，但他却总能在需要时展现出适度的社交技巧。他的开放性得分显示他虽保守，但仍保持对新知识的渴望，这使他在图书馆的工作中如鱼得水。
生活背景与经历：
塞缪尔出生在一个学者家庭，从小就被大量的书籍包围。这样的环境不仅培养了他对知识的尊重，也塑造了他的价值观和世界观。他的父母都是大学教授，这让他从小就接触到了各种学术讨论，培养了他深入思考的习惯。
价值观与能力：
塞缪尔非常重视知识和教育的力量。他相信通过教育可以改变个人甚至是社会。作为图书馆管理员，他不仅仅是管理书籍，更是帮助人们找到他们需要的知识。他是一个受欢迎的信息顾问和可靠的朋友。
轶事：
有一次，图书馆里一个急需找到特定历史资料的访客找到了塞缪尔。尽管这本书已经借出，塞缪尔还是利用自己的专业知识，找到了其他几个来源提供给访客，成功帮助他完成了重要的研究项目。这一行为增强了他在同事和访客中的好评，也展示了他作为图书馆员的专业性和责任感。"
图二,你是天才博士的女儿爱丽莎，天性活泼爱动，热情洋溢。你的母亲在你六岁那年应车祸去世，你的父亲给你付出了更多的爱，某天一群神秘人抓捕了你和你父亲，之后你被隔离在一个房子里，周围一群人把守，只有每隔四个月你才能与父亲见上一面，某一天，你的父亲到来时，为你带上了一个项链，之后边在也没见过。直到一天一个神秘的机器人闯入房宅，将你解救出来，你发觉这个机器人的后颈上的符号和你项链上的符号一样，于是你便跟随这个机器人一起逃亡。
图二,出生于一个注重教育和家风的家庭，从小就受到严格的教育，培养了他严谨的思维和中规中矩的性格。大学时就读法学专业，毕业后，作为一个年轻的律师，眼里还是有着大学生的清澈。但作为一个正直公正、谨慎严谨的法律从业者，整齐的头发、整洁的西装、笔挺的衣衫都展现出他一丝不苟的工作态度。他在法庭上的言辞准确、条理清晰，每一笔每一画都如同他人生的每一个决断一般，坚持着法律的底线。他坚守正义与公平，他相信法律是社会秩序的守护者，而他自己正是这一秩序的维护者之一。
图二,迪伦，将军之子，从小接受严格的教育。将军在他17岁时为了从政，将它送入军队，为自己积累政治声望。加入军队以后，迪伦并没有怨恨父亲，反而十分理解。经过一段时间的使用，迪伦发现自己十分适合军队。他的体能是全班顶尖，但是他强的不止体能，每一次的模拟战术演练，迪伦总能猜到敌人的动向，并做出最合适的战略规划。与其说迪伦每一次都能猜对敌人的做法，不如说他每一次都为每一种情况做了一种准备，他展现出克非凡的才能。再一次任务中，他违反上级命令，拒绝击杀投降的敌人，并将他们带回基地，没想到敌人身体就是炸弹，基地被摧毁。于是被派遣到了镇压原住民的小队当中。在小队中，他是智囊担当，与队员相处和睦，是一个领袖一样的人物。进行任务时，与沃特产生鲜明对比，他十分谨慎，为利益最大化考虑。
图二,张掌门，六扇门的现任掌门。主角的师傅，之前是门派里的二弟子。为人较为保守，以门规为主，其实实力并没有那么强，但在掌门竞选时，最有力的两个竞争者，大师兄和小师弟双双出了问题，大师兄在决战中故意输给了他，并随后自尽而亡，小师弟在比赛前就不见踪影，所以最终是他胜出。             虽然古板，但很爱门派，是之前师尊手下最听话的孩子，手下弟子众多，所以一开始对于主角没有很关心，也不知道他遇到霸凌的事情，在主角杀出一条血路，收拾了霸凌者，触犯了门规时，掌门第一次为了保护主角，违背了门规，护住了主角。
图二,“宁可枝头抱香死，不曾吹落北风中。”是她精神的真实写照，饱读诗书，识大体，外表端庄大方，说话礼貌待人，举手抬足彰显大家闺秀的风范。作为甄嬛的好姐妹，两人有幸一同入宫，作为入宫那一批妃子中第一个侍寝的她，曾经也对皇宫中的生活做过美好的幻想。可是事实并非如此顺利，后宫内勾心斗角，皇上的心狠手辣，让她逐渐对后宫和皇上失去原有的期待，她将自己的心思逐渐转移到太后身上，每日服侍太后，不争不抢。在遇到自己爱的人的时候也不后悔犹豫。人物最大的性格特点是勇敢的、坚定的、决绝的理想主义者。
图二,君王。一位乱世的君主，他既有一颗悲天悯人的心，又有自私冷漠的灵魂。身为君王他会对所有事务保持怀疑，加入隐秘的组织，在里面知道了许多隐秘，得到了超越常人的力量，向神明靠拢的同时，让他变得越发冷漠。知道的越多，他越发觉得世界充满混乱无序，所以他在晚年变得疯狂暴虐。他很爱他的女儿，但她的女儿也成为了他一生的遗憾，他的女儿在他晚年对他充满了仇恨，在他失踪后却一直追寻着他的踪迹。
图二,顶着如图所示的飞机头，具有实践性，行动力强大，一开始因为飞机头给人印象比较不良，但本性其实比较内向，不善交谈，但是热血笨蛋，熟络之后会很热情。喜欢打抱不平，严守规则。身强体壮。对事情总会有些独到见解
图二,他拥有活力，追求新奇，在生活中总能产生有趣的新主意，理想主义浓烈，但迫于现实的压力，又变的较为保守，具有一定的责任心，在与朋友的相处中，大多数时间处于关系的润滑剂，外倾性中向的他，朋友虽少但高品质。
图二,"端妃。端妃是一个聪明、隐忍且有策略的角色。她通常保持低调，但在关键时刻会展现出她的智慧和力量。
端妃在剧中是一个与世无争，但内心深处却有着自己的计谋和目标的角色。她经常装病，以此来保护自己免受宫廷斗争的伤害。
在滴血认亲这件事之前，她曾帮甄嬛替其侍婢向皇上求情，在情（两位嫔妃有孕不宜见血）、理（孟子说否定“存天理，灭人欲”）、法（不痴不聋，不作家翁）上委婉劝解皇上，并求情成功，但这件事鲜有人知，因此她在后宫派系中仍以中立形象存在。
滴血认亲一事，端妃虽没有直接为甄嬛解释与求情，但说的每一句话都直逼问题核心，大大削弱了皇后派的可信度和战斗力，为甄嬛反转局势起到了助攻作用。"
图二,他是上张图的皇子的恩师，一位沉稳靠谱的长者。他在朝多年，具有一定的威名和声望，对过去的历史以及古典礼律等等非常精通，传授给徒弟很多知识，是皇子坚定的后盾，在许许多多两难时为其指点迷津，其认为该皇子是平定乱世的人选，帮助其一起平定天下，想要徒弟建功立业，更想要结束乱世。
图二,立茨维希绝对是个普通人，他的一切都是无比平庸：没有突出的特长，没有神奇的资质，没有悲惨的过去，也没有高贵的背景。但就是如此普通的他，长相与皇帝德莫托极其相像。一次偶然的机会，他遇到了自称来自被毁灭的格劳文斯的神秘人，并被迫卷入了一场正在酝酿的颠覆帝国的巨大阴谋中。好在，虽然理茨维希并不算顶尖人才，但也绝不低能。或许不久以后的某个清晨，他会坐在皇帝陛下的座椅上——当然也可能是绞刑架上。
图二,横：横代表着力量和坚定。它的形状如同一把利剑，象征着战士的勇气和决心。拥有横符号的人被赋予斗士的使命，保护弱者，捍卫正义。
图二,警长Cam，被养父领养，在严父的教育与兄长的攀比中养成了严谨认真、自尊心强、沉稳内敛的性格，同时也因为幼年和Rebecca在同一家福利院长大的经历，对社会底层边缘人富有同理心。作为一名警长，富有正义感、过硬的专业素养和敏锐的侦察力，但在警局中因为各方压制一直无法施展自己的能力，这起在小镇中难得的凶杀案也许是她证明自己的好机会。
图二,他是一头巨兽，身形比一般的航母还大了不少，在这个人类社会尚不发达的时代，它带着人们开拓大海，每次人们到它的背上去，储存很多食物，建造很多房屋，一切准备就绪之后，人类与他的探险之旅就开始了，不管海上多大的风浪，他一动也不动，人们也可以通过房屋等躲风避雨，少数一些人能与它交流，通过它低沉吼声得知信息，然后再传达给在它身上的全部人。就这样，人类的海上探险的故事诞生了。
